id,date,location,sector,classification,count,capacity,occupancy_rate
31144,2024-08-21,Etobicoke,Youth,Transitional,20,20,100
31145,2024-08-21,Scarborough,Youth,Emergency,10,10,100
31146,2024-08-21,Scarborough,Youth,Transitional,40,41,97.56
31149,2024-08-22,Toronto,Mixed Adult,Emergency,8,8,100
31150,2024-08-22,Toronto,Mixed Adult,Emergency,8,8,100
31156,2024-08-22,Toronto,Men,Emergency,42,42,100
31157,2024-08-22,Toronto,Men,Emergency,29,29,100
31160,2024-08-22,Toronto,Men,Transitional,17,18,94.44
31165,2024-08-22,Toronto,Men,Transitional,68,68,100
31166,2024-08-22,Toronto,Men,Transitional,48,48,100
31167,2024-08-22,Toronto,Men,Emergency,100,101,99.01
31171,2024-08-22,Toronto,Mixed Adult,Transitional,93,93,100
31172,2024-08-22,Toronto,Men,Emergency,62,62,100
31173,2024-08-22,Toronto,Men,Emergency,67,67,100
31174,2024-08-22,Toronto,Men,Emergency,120,121,99.17
31175,2024-08-22,Toronto,Men,Transitional,36,36,100
31176,2024-08-22,Toronto,Men,Emergency,53,53,100
31177,2024-08-22,Toronto,Men,Emergency,32,32,100
31178,2024-08-22,Toronto,Mixed Adult,Transitional,35,35,100
31185,2024-08-22,Toronto,Women,Emergency,87,87,100
31186,2024-08-22,Toronto,Men,Emergency,28,28,100
31187,2024-08-22,Toronto,Youth,Transitional,2,2,100
31188,2024-08-22,Toronto,Youth,Emergency,94,94,100
31189,2024-08-22,Toronto,Youth,Transitional,28,28,100
31190,2024-08-22,Toronto,Mixed Adult,Emergency,78,78,100
31191,2024-08-22,Scarborough,Mixed Adult,Emergency,50,50,100
31192,2024-08-22,Toronto,Mixed Adult,Emergency,61,61,100
31193,2024-08-22,Toronto,Men,Emergency,30,30,100
31194,2024-08-22,Toronto,Youth,Transitional,50,50,100
31195,2024-08-22,Toronto,Youth,Emergency,40,40,100
31197,2024-08-22,Toronto,Mixed Adult,Transitional,5,5,100
31198,2024-08-22,Toronto,Mixed Adult,Transitional,8,8,100
31199,2024-08-22,Toronto,Women,Transitional,37,37,100
31200,2024-08-22,Toronto,Women,Transitional,26,26,100
31201,2024-08-22,Toronto,Women,Emergency,52,52,100
31202,2024-08-22,Toronto,Women,Emergency,35,35,100
31203,2024-08-22,Toronto,Mixed Adult,Emergency,69,69,100
31205,2024-08-22,Toronto,Mixed Adult,Emergency,69,70,98.57
31208,2024-08-22,Toronto,Men,Transitional,23,25,92
31209,2024-08-22,Toronto,Men,Emergency,35,35,100
31210,2024-08-22,Toronto,Men,Transitional,5,5,100
31211,2024-08-22,Toronto,Men,Emergency,21,21,100
31213,2024-08-22,Toronto,Women,Emergency,61,61,100
31214,2024-08-22,Toronto,Mixed Adult,Emergency,94,104,90.38
31215,2024-08-22,Toronto,Men,Emergency,34,34,100
31216,2024-08-22,Toronto,Women,Emergency,63,63,100
31217,2024-08-22,Toronto,Men,Emergency,74,74,100
31218,2024-08-22,Scarborough,Mixed Adult,Emergency,89,89,100
31219,2024-08-22,North York,Men,Emergency,278,278,100
31220,2024-08-22,North York,Women,Emergency,132,132,100
31221,2024-08-22,North York,Men,Emergency,4,4,100
31222,2024-08-22,North York,Women,Emergency,3,3,100
31226,2024-08-22,Toronto,Mixed Adult,Emergency,85,85,100
31227,2024-08-22,Toronto,Mixed Adult,Emergency,49,49,100
31228,2024-08-22,Toronto,Youth,Emergency,45,45,100
31229,2024-08-22,Toronto,Youth,Emergency,22,22,100
31230,2024-08-22,Toronto,Mixed Adult,Emergency,30,30,100
31231,2024-08-22,Toronto,Men,Emergency,52,53,98.11
31232,2024-08-22,Toronto,Men,Transitional,17,17,100
31233,2024-08-22,Toronto,Youth,Emergency,10,12,83.33
31234,2024-08-22,Toronto,Youth,Emergency,15,15,100
31235,2024-08-22,Toronto,Women,Emergency,16,16,100
31236,2024-08-22,Toronto,Women,Transitional,24,24,100
31237,2024-08-22,Toronto,Women,Emergency,41,41,100
31238,2024-08-22,Toronto,Women,Emergency,44,44,100
31239,2024-08-22,Toronto,Women,Transitional,30,30,100
31240,2024-08-22,Toronto,Mixed Adult,Emergency,72,72,100
31242,2024-08-22,Toronto,Women,Emergency,30,30,100
31249,2024-08-22,Toronto,Mixed Adult,Emergency,94,94,100
31251,2024-08-22,Toronto,Women,Emergency,86,86,100
31253,2024-08-22,Toronto,Men,Emergency,78,78,100
31255,2024-08-22,Toronto,Men,Emergency,264,264,100
31257,2024-08-22,Toronto,Men,Emergency,52,52,100
31258,2024-08-22,Toronto,Men,Emergency,46,46,100
31259,2024-08-22,Toronto,Women,Emergency,37,37,100
31260,2024-08-22,Toronto,Men,Emergency,71,71,100
31261,2024-08-22,Toronto,Men,Emergency,50,50,100
31263,2024-08-22,Toronto,Mixed Adult,Emergency,8,8,100
31264,2024-08-22,Toronto,Youth,Emergency,35,35,100
31265,2024-08-22,Toronto,Mixed Adult,Emergency,32,32,100
31268,2024-08-22,Toronto,Youth,Emergency,40,40,100
31269,2024-08-22,Toronto,Youth,Transitional,23,23,100
31270,2024-08-22,Toronto,Women,Emergency,31,31,100
31271,2024-08-22,Toronto,Youth,Emergency,31,31,100
31272,2024-08-22,Toronto,Women,Emergency,28,28,100
31273,2024-08-22,Toronto,Youth,Emergency,27,27,100
31274,2024-08-22,Etobicoke,Youth,Emergency,33,33,100
31275,2024-08-22,Etobicoke,Youth,Transitional,20,20,100
31276,2024-08-22,Scarborough,Youth,Emergency,10,10,100
31277,2024-08-22,Scarborough,Youth,Transitional,40,41,97.56
31280,2024-08-23,Toronto,Mixed Adult,Emergency,8,8,100
31281,2024-08-23,Toronto,Mixed Adult,Emergency,8,8,100
31287,2024-08-23,Toronto,Men,Emergency,42,42,100
31288,2024-08-23,Toronto,Men,Emergency,29,29,100
31291,2024-08-23,Toronto,Men,Transitional,18,18,100
31296,2024-08-23,Toronto,Men,Transitional,68,68,100
31297,2024-08-23,Toronto,Men,Transitional,48,48,100
31298,2024-08-23,Toronto,Men,Emergency,100,101,99.01
31302,2024-08-23,Toronto,Mixed Adult,Transitional,93,93,100
31303,2024-08-23,Toronto,Men,Emergency,62,62,100
31304,2024-08-23,Toronto,Men,Emergency,67,67,100
31305,2024-08-23,Toronto,Men,Emergency,121,121,100
31306,2024-08-23,Toronto,Men,Transitional,36,36,100
31307,2024-08-23,Toronto,Men,Emergency,53,53,100
31308,2024-08-23,Toronto,Men,Emergency,31,31,100
31309,2024-08-23,Toronto,Mixed Adult,Transitional,35,35,100
31316,2024-08-23,Toronto,Women,Emergency,87,87,100
31317,2024-08-23,Toronto,Men,Emergency,28,28,100
31318,2024-08-23,Toronto,Youth,Transitional,2,2,100
31319,2024-08-23,Toronto,Youth,Emergency,94,94,100
31320,2024-08-23,Toronto,Youth,Transitional,28,28,100
31321,2024-08-23,Toronto,Mixed Adult,Emergency,78,78,100
31322,2024-08-23,Scarborough,Mixed Adult,Emergency,50,50,100
31323,2024-08-23,Toronto,Mixed Adult,Emergency,61,61,100
31324,2024-08-23,Toronto,Men,Emergency,30,30,100
31325,2024-08-23,Toronto,Youth,Transitional,49,50,98
31326,2024-08-23,Toronto,Youth,Emergency,40,40,100
31328,2024-08-23,Toronto,Mixed Adult,Transitional,5,5,100
31329,2024-08-23,Toronto,Mixed Adult,Transitional,8,8,100
31330,2024-08-23,Toronto,Women,Transitional,37,37,100
31331,2024-08-23,Toronto,Women,Transitional,26,26,100
31332,2024-08-23,Toronto,Women,Emergency,52,52,100
31333,2024-08-23,Toronto,Women,Emergency,35,35,100
31334,2024-08-23,Toronto,Mixed Adult,Emergency,69,69,100
31336,2024-08-23,Toronto,Mixed Adult,Emergency,69,70,98.57
31339,2024-08-23,Toronto,Men,Transitional,22,25,88
31340,2024-08-23,Toronto,Men,Emergency,35,35,100
31341,2024-08-23,Toronto,Men,Transitional,5,5,100
31342,2024-08-23,Toronto,Men,Emergency,21,21,100
31344,2024-08-23,Toronto,Women,Emergency,61,61,100
31345,2024-08-23,Toronto,Mixed Adult,Emergency,98,106,92.45
31346,2024-08-23,Toronto,Men,Emergency,34,34,100
31347,2024-08-23,Toronto,Women,Emergency,62,62,100
31348,2024-08-23,Toronto,Men,Emergency,72,72,100
31349,2024-08-23,Scarborough,Mixed Adult,Emergency,89,89,100
31350,2024-08-23,North York,Men,Emergency,278,278,100
31351,2024-08-23,North York,Women,Emergency,132,132,100
31352,2024-08-23,North York,Men,Emergency,3,3,100
31353,2024-08-23,North York,Women,Emergency,3,3,100
31357,2024-08-23,Toronto,Mixed Adult,Emergency,85,85,100
31358,2024-08-23,Toronto,Mixed Adult,Emergency,49,49,100
31359,2024-08-23,Toronto,Youth,Emergency,45,45,100
31360,2024-08-23,Toronto,Youth,Emergency,22,22,100
31361,2024-08-23,Toronto,Mixed Adult,Emergency,30,30,100
31362,2024-08-23,Toronto,Men,Emergency,52,52,100
31363,2024-08-23,Toronto,Men,Transitional,17,17,100
31364,2024-08-23,Toronto,Youth,Emergency,9,12,75
31365,2024-08-23,Toronto,Youth,Emergency,15,15,100
31366,2024-08-23,Toronto,Women,Emergency,16,16,100
31367,2024-08-23,Toronto,Women,Transitional,24,24,100
31368,2024-08-23,Toronto,Women,Emergency,41,41,100
31369,2024-08-23,Toronto,Women,Emergency,44,44,100
31370,2024-08-23,Toronto,Women,Transitional,30,30,100
31371,2024-08-23,Toronto,Mixed Adult,Emergency,72,72,100
31373,2024-08-23,Toronto,Women,Emergency,30,30,100
31380,2024-08-23,Toronto,Mixed Adult,Emergency,94,94,100
31382,2024-08-23,Toronto,Women,Emergency,86,86,100
31384,2024-08-23,Toronto,Men,Emergency,78,78,100
31386,2024-08-23,Toronto,Men,Emergency,264,264,100
31388,2024-08-23,Toronto,Men,Emergency,52,52,100
31389,2024-08-23,Toronto,Men,Emergency,46,46,100
31390,2024-08-23,Toronto,Women,Emergency,37,37,100
31391,2024-08-23,Toronto,Men,Emergency,71,71,100
31392,2024-08-23,Toronto,Men,Emergency,50,50,100
31394,2024-08-23,Toronto,Mixed Adult,Emergency,8,8,100
31395,2024-08-23,Toronto,Youth,Emergency,35,35,100
31396,2024-08-23,Toronto,Mixed Adult,Emergency,32,32,100
31399,2024-08-23,Toronto,Youth,Emergency,40,40,100
31400,2024-08-23,Toronto,Youth,Transitional,23,23,100
31401,2024-08-23,Toronto,Women,Emergency,31,31,100
31402,2024-08-23,Toronto,Youth,Emergency,31,31,100
31403,2024-08-23,Toronto,Women,Emergency,28,28,100
31404,2024-08-23,Toronto,Youth,Emergency,27,27,100
31405,2024-08-23,Etobicoke,Youth,Emergency,32,33,96.97
31406,2024-08-23,Etobicoke,Youth,Transitional,20,20,100
31407,2024-08-23,Scarborough,Youth,Emergency,10,10,100
31408,2024-08-23,Scarborough,Youth,Transitional,39,41,95.12
31411,2024-08-24,Toronto,Mixed Adult,Emergency,8,8,100
31412,2024-08-24,Toronto,Mixed Adult,Emergency,8,8,100
31418,2024-08-24,Toronto,Men,Emergency,42,42,100
31419,2024-08-24,Toronto,Men,Emergency,29,29,100
31422,2024-08-24,Toronto,Men,Transitional,18,18,100
31427,2024-08-24,Toronto,Men,Transitional,67,68,98.53
31428,2024-08-24,Toronto,Men,Transitional,48,48,100
31429,2024-08-24,Toronto,Men,Emergency,101,101,100
31433,2024-08-24,Toronto,Mixed Adult,Transitional,93,93,100
31434,2024-08-24,Toronto,Men,Emergency,62,62,100
31435,2024-08-24,Toronto,Men,Emergency,68,68,100
31436,2024-08-24,Toronto,Men,Emergency,121,121,100
31437,2024-08-24,Toronto,Men,Transitional,36,36,100
31438,2024-08-24,Toronto,Men,Emergency,53,53,100
31439,2024-08-24,Toronto,Men,Emergency,30,30,100
31440,2024-08-24,Toronto,Mixed Adult,Transitional,35,35,100
31447,2024-08-24,Toronto,Women,Emergency,87,87,100
31448,2024-08-24,Toronto,Men,Emergency,28,28,100
31449,2024-08-24,Toronto,Youth,Transitional,2,2,100
31450,2024-08-24,Toronto,Youth,Emergency,94,94,100
31451,2024-08-24,Toronto,Youth,Transitional,28,28,100
31452,2024-08-24,Toronto,Mixed Adult,Emergency,78,78,100
31453,2024-08-24,Scarborough,Mixed Adult,Emergency,50,50,100
31454,2024-08-24,Toronto,Mixed Adult,Emergency,61,61,100
31455,2024-08-24,Toronto,Men,Emergency,30,30,100
31456,2024-08-24,Toronto,Youth,Transitional,50,50,100
31457,2024-08-24,Toronto,Youth,Emergency,40,40,100
31459,2024-08-24,Toronto,Mixed Adult,Transitional,5,5,100
31460,2024-08-24,Toronto,Mixed Adult,Transitional,8,8,100
31461,2024-08-24,Toronto,Women,Transitional,37,37,100
31462,2024-08-24,Toronto,Women,Transitional,26,26,100
31463,2024-08-24,Toronto,Women,Emergency,52,52,100
31464,2024-08-24,Toronto,Women,Emergency,35,35,100
31465,2024-08-24,Toronto,Mixed Adult,Emergency,69,69,100
31467,2024-08-24,Toronto,Mixed Adult,Emergency,70,70,100
31470,2024-08-24,Toronto,Men,Transitional,22,25,88
31471,2024-08-24,Toronto,Men,Emergency,35,35,100
31472,2024-08-24,Toronto,Men,Transitional,5,5,100
31473,2024-08-24,Toronto,Men,Emergency,21,21,100
31475,2024-08-24,Toronto,Women,Emergency,61,61,100
31476,2024-08-24,Toronto,Mixed Adult,Emergency,95,103,92.23
31477,2024-08-24,Toronto,Men,Emergency,34,34,100
31478,2024-08-24,Toronto,Women,Emergency,61,61,100
31479,2024-08-24,Toronto,Men,Emergency,72,72,100
31480,2024-08-24,Scarborough,Mixed Adult,Emergency,89,89,100
31481,2024-08-24,North York,Men,Emergency,278,278,100
31482,2024-08-24,North York,Women,Emergency,132,132,100
31483,2024-08-24,North York,Men,Emergency,3,3,100
31484,2024-08-24,North York,Women,Emergency,3,3,100
31488,2024-08-24,Toronto,Mixed Adult,Emergency,84,84,100
31489,2024-08-24,Toronto,Mixed Adult,Emergency,49,49,100
31490,2024-08-24,Toronto,Youth,Emergency,45,45,100
31491,2024-08-24,Toronto,Youth,Emergency,22,22,100
31492,2024-08-24,Toronto,Mixed Adult,Emergency,30,30,100
31493,2024-08-24,Toronto,Men,Emergency,52,52,100
31494,2024-08-24,Toronto,Men,Transitional,17,17,100
31495,2024-08-24,Toronto,Youth,Emergency,9,12,75
31496,2024-08-24,Toronto,Youth,Emergency,15,15,100
31497,2024-08-24,Toronto,Women,Emergency,16,16,100
31498,2024-08-24,Toronto,Women,Transitional,24,24,100
31499,2024-08-24,Toronto,Women,Emergency,41,41,100
31500,2024-08-24,Toronto,Women,Emergency,44,44,100
31501,2024-08-24,Toronto,Women,Transitional,30,30,100
31502,2024-08-24,Toronto,Mixed Adult,Emergency,72,72,100
31504,2024-08-24,Toronto,Women,Emergency,30,30,100
31511,2024-08-24,Toronto,Mixed Adult,Emergency,94,94,100
31513,2024-08-24,Toronto,Women,Emergency,86,86,100
31515,2024-08-24,Toronto,Men,Emergency,78,78,100
31517,2024-08-24,Toronto,Men,Emergency,264,264,100
31519,2024-08-24,Toronto,Men,Emergency,52,52,100
31520,2024-08-24,Toronto,Men,Emergency,46,46,100
31521,2024-08-24,Toronto,Women,Emergency,37,37,100
31522,2024-08-24,Toronto,Men,Emergency,71,71,100
31523,2024-08-24,Toronto,Men,Emergency,50,50,100
31525,2024-08-24,Toronto,Mixed Adult,Emergency,8,8,100
31526,2024-08-24,Toronto,Youth,Emergency,35,35,100
31527,2024-08-24,Toronto,Mixed Adult,Emergency,32,32,100
31530,2024-08-24,Toronto,Youth,Emergency,40,40,100
31531,2024-08-24,Toronto,Youth,Transitional,23,23,100
31532,2024-08-24,Toronto,Women,Emergency,31,31,100
31533,2024-08-24,Toronto,Youth,Emergency,31,31,100
31534,2024-08-24,Toronto,Women,Emergency,28,28,100
31535,2024-08-24,Toronto,Youth,Emergency,27,27,100
31536,2024-08-24,Etobicoke,Youth,Emergency,32,33,96.97
31537,2024-08-24,Etobicoke,Youth,Transitional,20,20,100
31538,2024-08-24,Scarborough,Youth,Emergency,10,10,100
31539,2024-08-24,Scarborough,Youth,Transitional,39,41,95.12
31542,2024-08-25,Toronto,Mixed Adult,Emergency,8,8,100
31543,2024-08-25,Toronto,Mixed Adult,Emergency,8,8,100
31549,2024-08-25,Toronto,Men,Emergency,42,42,100
31550,2024-08-25,Toronto,Men,Emergency,29,29,100
31553,2024-08-25,Toronto,Men,Transitional,18,18,100
31558,2024-08-25,Toronto,Men,Transitional,67,68,98.53
31559,2024-08-25,Toronto,Men,Transitional,48,48,100
31560,2024-08-25,Toronto,Men,Emergency,101,101,100
31564,2024-08-25,Toronto,Mixed Adult,Transitional,93,93,100
31565,2024-08-25,Toronto,Men,Emergency,62,62,100
31566,2024-08-25,Toronto,Men,Emergency,68,68,100
31567,2024-08-25,Toronto,Men,Emergency,121,121,100
31568,2024-08-25,Toronto,Men,Transitional,36,36,100
31569,2024-08-25,Toronto,Men,Emergency,53,53,100
31570,2024-08-25,Toronto,Men,Emergency,30,30,100
31571,2024-08-25,Toronto,Mixed Adult,Transitional,35,35,100
31578,2024-08-25,Toronto,Women,Emergency,87,87,100
31579,2024-08-25,Toronto,Men,Emergency,28,28,100
31580,2024-08-25,Toronto,Youth,Transitional,2,2,100
31581,2024-08-25,Toronto,Youth,Emergency,94,94,100
31582,2024-08-25,Toronto,Youth,Transitional,28,28,100
31583,2024-08-25,Toronto,Mixed Adult,Emergency,77,78,98.72
31584,2024-08-25,Scarborough,Mixed Adult,Emergency,50,50,100
31585,2024-08-25,Toronto,Mixed Adult,Emergency,61,61,100
31586,2024-08-25,Toronto,Men,Emergency,30,30,100
31587,2024-08-25,Toronto,Youth,Transitional,50,50,100
31588,2024-08-25,Toronto,Youth,Emergency,40,40,100
31590,2024-08-25,Toronto,Mixed Adult,Transitional,5,5,100
31591,2024-08-25,Toronto,Mixed Adult,Transitional,8,8,100
31592,2024-08-25,Toronto,Women,Transitional,37,37,100
31593,2024-08-25,Toronto,Women,Transitional,26,26,100
31594,2024-08-25,Toronto,Women,Emergency,52,52,100
31595,2024-08-25,Toronto,Women,Emergency,35,35,100
31596,2024-08-25,Toronto,Mixed Adult,Emergency,69,69,100
31598,2024-08-25,Toronto,Mixed Adult,Emergency,70,70,100
31601,2024-08-25,Toronto,Men,Transitional,22,25,88
31602,2024-08-25,Toronto,Men,Emergency,35,35,100
31603,2024-08-25,Toronto,Men,Transitional,5,5,100
31604,2024-08-25,Toronto,Men,Emergency,21,21,100
31606,2024-08-25,Toronto,Women,Emergency,61,61,100
31607,2024-08-25,Toronto,Mixed Adult,Emergency,101,103,98.06
31608,2024-08-25,Toronto,Men,Emergency,34,34,100
31609,2024-08-25,Toronto,Women,Emergency,60,60,100
31610,2024-08-25,Toronto,Men,Emergency,72,72,100
31611,2024-08-25,Scarborough,Mixed Adult,Emergency,89,89,100
31612,2024-08-25,North York,Men,Emergency,278,278,100
31613,2024-08-25,North York,Women,Emergency,132,132,100
31614,2024-08-25,North York,Men,Emergency,3,3,100
31615,2024-08-25,North York,Women,Emergency,3,3,100
31619,2024-08-25,Toronto,Mixed Adult,Emergency,85,85,100
31620,2024-08-25,Toronto,Mixed Adult,Emergency,49,49,100
31621,2024-08-25,Toronto,Youth,Emergency,44,45,97.78
31622,2024-08-25,Toronto,Youth,Emergency,22,22,100
31623,2024-08-25,Toronto,Mixed Adult,Emergency,30,30,100
31624,2024-08-25,Toronto,Men,Emergency,52,52,100
31625,2024-08-25,Toronto,Men,Transitional,17,17,100
31626,2024-08-25,Toronto,Youth,Emergency,9,12,75
31627,2024-08-25,Toronto,Youth,Emergency,15,15,100
31628,2024-08-25,Toronto,Women,Emergency,16,16,100
31629,2024-08-25,Toronto,Women,Transitional,24,24,100
31630,2024-08-25,Toronto,Women,Emergency,41,41,100
31631,2024-08-25,Toronto,Women,Emergency,44,44,100
31632,2024-08-25,Toronto,Women,Transitional,30,30,100
31633,2024-08-25,Toronto,Mixed Adult,Emergency,72,72,100
31635,2024-08-25,Toronto,Women,Emergency,30,30,100
31642,2024-08-25,Toronto,Mixed Adult,Emergency,94,94,100
31644,2024-08-25,Toronto,Women,Emergency,86,86,100
31646,2024-08-25,Toronto,Men,Emergency,78,78,100
31648,2024-08-25,Toronto,Men,Emergency,264,264,100
31650,2024-08-25,Toronto,Men,Emergency,52,52,100
31651,2024-08-25,Toronto,Men,Emergency,46,46,100
31652,2024-08-25,Toronto,Women,Emergency,37,37,100
31653,2024-08-25,Toronto,Men,Emergency,71,71,100
31654,2024-08-25,Toronto,Men,Emergency,50,50,100
31656,2024-08-25,Toronto,Mixed Adult,Emergency,8,8,100
31657,2024-08-25,Toronto,Youth,Emergency,35,35,100
31658,2024-08-25,Toronto,Mixed Adult,Emergency,32,32,100
31661,2024-08-25,Toronto,Youth,Emergency,40,40,100
31662,2024-08-25,Toronto,Youth,Transitional,23,23,100
31663,2024-08-25,Toronto,Women,Emergency,31,31,100
31664,2024-08-25,Toronto,Youth,Emergency,31,31,100
31665,2024-08-25,Toronto,Women,Emergency,28,28,100
31666,2024-08-25,Toronto,Youth,Emergency,27,27,100
31667,2024-08-25,Etobicoke,Youth,Emergency,32,33,96.97
31668,2024-08-25,Etobicoke,Youth,Transitional,20,20,100
31669,2024-08-25,Scarborough,Youth,Emergency,10,10,100
31670,2024-08-25,Scarborough,Youth,Transitional,39,41,95.12
31673,2024-08-26,Toronto,Mixed Adult,Emergency,8,8,100
31674,2024-08-26,Toronto,Mixed Adult,Emergency,8,8,100
31680,2024-08-26,Toronto,Men,Emergency,42,42,100
31681,2024-08-26,Toronto,Men,Emergency,29,29,100
31684,2024-08-26,Toronto,Men,Transitional,17,18,94.44
31689,2024-08-26,Toronto,Men,Transitional,68,68,100
31690,2024-08-26,Toronto,Men,Transitional,48,48,100
31691,2024-08-26,Toronto,Men,Emergency,101,101,100
31695,2024-08-26,Toronto,Mixed Adult,Transitional,93,93,100
31696,2024-08-26,Toronto,Men,Emergency,62,62,100
31697,2024-08-26,Toronto,Men,Emergency,68,68,100
31698,2024-08-26,Toronto,Men,Emergency,121,121,100
31699,2024-08-26,Toronto,Men,Transitional,36,36,100
31700,2024-08-26,Toronto,Men,Emergency,53,53,100
31701,2024-08-26,Toronto,Men,Emergency,30,30,100
31702,2024-08-26,Toronto,Mixed Adult,Transitional,35,35,100
31709,2024-08-26,Toronto,Women,Emergency,87,87,100
31710,2024-08-26,Toronto,Men,Emergency,28,28,100
31711,2024-08-26,Toronto,Youth,Transitional,1,2,50
31712,2024-08-26,Toronto,Youth,Emergency,94,94,100
31713,2024-08-26,Toronto,Youth,Transitional,28,28,100
31714,2024-08-26,Toronto,Mixed Adult,Emergency,78,78,100
31715,2024-08-26,Scarborough,Mixed Adult,Emergency,50,50,100
31716,2024-08-26,Toronto,Mixed Adult,Emergency,61,61,100
31717,2024-08-26,Toronto,Men,Emergency,30,30,100
31718,2024-08-26,Toronto,Youth,Transitional,49,50,98
31719,2024-08-26,Toronto,Youth,Emergency,40,40,100
31721,2024-08-26,Toronto,Mixed Adult,Transitional,5,5,100
31722,2024-08-26,Toronto,Mixed Adult,Transitional,8,8,100
31723,2024-08-26,Toronto,Women,Transitional,37,37,100
31724,2024-08-26,Toronto,Women,Transitional,26,26,100
31725,2024-08-26,Toronto,Women,Emergency,52,52,100
31726,2024-08-26,Toronto,Women,Emergency,35,35,100
31727,2024-08-26,Toronto,Mixed Adult,Emergency,69,69,100
31729,2024-08-26,Toronto,Mixed Adult,Emergency,70,70,100
31732,2024-08-26,Toronto,Men,Transitional,22,25,88
31733,2024-08-26,Toronto,Men,Emergency,35,35,100
31734,2024-08-26,Toronto,Men,Transitional,5,5,100
31735,2024-08-26,Toronto,Men,Emergency,21,21,100
31737,2024-08-26,Toronto,Women,Emergency,61,61,100
31738,2024-08-26,Toronto,Mixed Adult,Emergency,103,105,98.1
31739,2024-08-26,Toronto,Men,Emergency,34,34,100
31740,2024-08-26,Toronto,Women,Emergency,61,61,100
31741,2024-08-26,Toronto,Men,Emergency,74,74,100
